epoch,loss,val_loss
0,11734.8935948,7633.18422113
1,6154.96094172,3873.74213126
2,3217.79484059,1737.58271353
3,1709.07657298,848.661641185
4,1173.878021,619.251587848
5,1068.08968999,590.285939943
6,1060.98922258,581.567162727
7,1056.1050574,560.351361214
8,986.618904348,579.838711043
9,1030.32510309,463.976256578
10,921.773511807,570.487860064
11,1107.77223386,525.905478663
12,971.711795034,449.60840065
13,1238.85637946,397.961653836
14,1019.65435576,470.269253819
15,912.466610183,392.091045359
16,1532.61684204,435.850406461
17,865.150764065,549.409870809
18,839.090617249,610.034280782
19,798.621499431,999.606679778
20,946.277652428,353.967049598
21,777.097417819,338.886715363
22,839.792365445,352.361783064
23,815.012678237,315.676778628
24,805.153865055,299.93407105
25,766.23973838,329.674593446
26,717.277414766,304.492388495
27,751.760893577,287.185236986
28,705.431415104,285.827552424
29,751.924481758,266.591006032
30,699.764852428,286.875075542
31,588.930214422,242.829210745
32,626.275034982,353.856291329
33,636.929246222,219.582408528
34,628.619876187,222.260553115
35,602.072004447,394.439141411
36,609.460636327,196.58678887
37,651.616803861,210.58501016
38,658.916121908,233.924612202
39,628.101796999,361.88785152
40,576.567075472,171.568981812
41,530.631081342,323.586888423
42,503.286489866,152.489801751
43,528.127998883,204.261124497
44,494.901275664,159.151434907
45,532.076026114,193.73148683
46,580.426905877,217.085211311
47,555.415081686,140.385218351
48,472.749689462,154.958033385
49,582.988573493,174.501097452
50,508.280850014,224.349790373
51,555.878399,154.131859841
52,490.230600492,217.097460716
53,478.359942958,339.006324562
54,471.068319041,146.91225817
55,467.560660079,298.562327952
56,528.492808562,135.970912113
57,489.184247177,166.869764869
58,507.287092934,297.691131644
59,475.926141891,115.482488653
60,454.879852036,255.074837992
61,439.850215342,143.773499701
62,443.796937986,226.94298826
63,452.864725663,208.997505668
64,458.483981005,112.969161405
65,414.19386113,108.800663932
66,434.173065112,122.172794673
67,439.368896198,192.291922601
68,444.068229548,105.257618446
69,442.257759258,156.505217829
70,404.413237011,140.518935061
71,425.810149341,157.362160494
72,776.008257603,151.749171925
73,904.611286451,128.961026933
74,542.88186317,118.174986674
75,384.961942712,97.0052722533
76,383.145625956,257.154396702
77,676.529014992,204.453977665
78,540.097218671,114.135754944
79,402.27262804,111.886428594
80,394.661064054,146.643422951
81,398.514762519,117.146690349
82,554.933323944,138.925849904
83,807.14853166,107.636544235
84,590.147395511,105.576651423
85,536.240325271,108.627338084
86,520.702538447,145.432840048
87,377.828721974,113.251681379
88,376.769051256,119.732220162
89,354.534158132,110.465830026
90,391.413950394,112.118863658
91,372.552706498,127.151460725
92,373.990069288,101.749885074
93,399.745484185,154.869238004
94,358.042491857,159.482815938
95,373.800860563,150.178615112
96,370.661202251,110.784569384
97,357.250112199,157.446465703
98,459.672059813,150.304615282
99,345.585793232,123.48614483
100,381.29553128,113.016099278
101,351.911314631,133.27679056
102,347.651621029,199.072400095
103,362.242558019,126.888656911
104,422.557041549,103.983559766
105,360.7996918,198.85735224
106,359.248842018,92.4732937494
107,351.049352654,105.154149585
108,360.344957768,107.866267244
109,349.429342228,110.519710086
110,350.038263595,110.007361872
111,353.721391207,119.398551465
112,332.875812287,137.405262451
113,343.018122713,130.577821783
114,344.940059155,114.009149427
115,322.374422526,139.282271996
116,360.098674019,92.0647291991
117,334.630259387,93.3435765847
118,352.284259598,98.5721812408
119,331.271161015,130.429598879
120,381.506482257,87.5335050194
121,328.363438707,89.5413979574
122,339.378245103,123.244729615
123,328.912680234,151.977308437
124,326.805329067,102.846561402
125,329.577666995,111.161334177
126,323.287490116,103.820708504
127,332.181868038,133.617295943
128,319.006003542,115.384386104
129,324.74162128,124.258255791
130,318.191001867,99.1831509374
131,323.289123446,111.222198321
132,317.195056041,129.46999889
133,321.051710478,106.590183019
134,306.458138106,139.350761676
135,307.682698348,118.545198682
136,344.595170989,109.299103706
137,309.909168215,87.8885374386
138,303.878319158,102.244966253
139,306.815287528,101.132232347
140,301.970508649,110.554290699
141,308.079078647,114.996737774
142,312.268974976,115.579011562
143,310.069875364,121.998315235
144,310.430147929,89.0952375947
145,298.034857538,110.191643931
146,298.130625451,88.5299634985
147,309.734526594,117.923189377
148,280.956104215,197.044305179
149,313.594769035,110.976290439
150,293.541890699,123.31184584
151,299.77092551,116.350752949
152,307.318975231,109.638343998
153,299.423533875,172.147532162
154,309.265166237,230.618250028
155,303.780008244,114.000946951
156,291.130542942,123.768579565
157,300.425166405,115.38769165
158,295.864775152,102.104856194
159,282.387334077,115.194043163
160,296.012868332,104.414183343
161,274.444389843,105.325804722
162,304.531542981,131.208947132
163,279.472041662,110.915219763
164,289.079921781,106.514705115
165,269.698031356,108.426432763
166,299.268357675,114.470975712
167,288.361737346,109.561030915
168,294.523823406,110.286072591
169,280.221272215,107.676480793
170,291.081227702,95.7585838619
171,298.676915212,103.670616688
172,275.307788641,109.802200605
173,300.154365694,112.077526656
174,289.639497403,101.322399527
175,293.557171878,96.8148250703
176,276.042651474,116.665405403
177,277.621607029,109.288121513
178,299.031465709,118.036641008
179,280.20362411,107.096240432
180,285.984215533,98.5313635878
181,292.641042214,102.375575136
182,289.260529085,114.584866795
183,285.840621829,101.193890985
184,269.715207651,127.4847104
185,275.64422015,126.350140402
186,272.019506731,112.881783417
187,292.94034131,119.895142649
188,272.023931806,97.2119962625
189,273.793323036,129.991053395
190,282.886595292,100.796784128
191,276.8726968,98.8689214936
192,283.710577852,112.773446806
193,293.643568742,119.735036894
194,276.383783275,119.549189522
195,265.093676406,140.049826949
196,276.797676297,144.94696752
197,259.561789809,113.114310101
198,271.640003121,143.973652258
199,269.85600905,123.407292902
