epoch,loss,val_loss
0,0.164256084236,0.083968046042
1,0.0955587534084,0.0762746476315
2,0.0814139134865,0.0834387692771
3,0.0736479153192,0.092926355051
4,0.0725145441265,0.0684362414836
5,0.0634776955557,0.0970543363885
6,0.059552529241,0.0577687425608
7,0.0578777427587,0.136234034511
8,0.0544995018493,0.0953577060658
9,0.0551791677054,0.0538633582029
10,0.0534921544974,0.0906208739698
11,0.0523959660649,0.0765136527742
12,0.0506984037145,0.0753983960233
13,0.0464499947463,0.104494930331
14,0.0472396589612,0.0625325643824
15,0.046018891636,0.0970506819628
16,0.0449479723798,0.0621003713828
17,0.0440755650344,0.0510440697952
18,0.0428784489924,0.0505692641403
19,0.0419104478801,0.121934990309
20,0.0432851616969,0.0446952031563
21,0.0409738688959,0.0721024438123
22,0.0403029949779,0.0626600439074
23,0.0410029131775,0.0736339456314
24,0.0398070010518,0.0611993284312
25,0.0388738959461,0.09116871568
26,0.0375613503939,0.0679851967277
27,0.0384900556445,0.0626046800139
28,0.0393648525512,0.0636743895958
29,0.0378979874927,0.0525823599706
30,0.038300809385,0.0598983732889
31,0.0372923054572,0.0620026192541
32,0.0368665079385,0.0828706544982
33,0.0363318147933,0.0746216483801
34,0.0357077811507,0.053752561706
35,0.0354340884367,0.0705881672385
36,0.0370164962411,0.0437057250825
37,0.0366117733097,0.0743004967391
38,0.0364739746652,0.0494718910399
39,0.0357932383025,0.052790374392
40,0.0336082051429,0.0892300128161
41,0.0353219818471,0.0379915997171
42,0.035074154037,0.076055165237
43,0.033876142883,0.0599968620433
44,0.0329982250424,0.0425993614491
45,0.0345225358442,0.0529306176768
46,0.0334682079359,0.0795425545199
47,0.0332240398257,0.0728512208095
48,0.0337093033847,0.0573855361864
49,0.0351902008477,0.0526006884901
50,0.0336243037432,0.0707901765601
51,0.0348766062234,0.0542645550679
52,0.032836862582,0.0577590560478
53,0.0322443463098,0.0624905457786
54,0.0327556046588,0.0625378113133
55,0.032810462235,0.0598377071366
56,0.0318763942599,0.0665045126433
57,0.0331844889117,0.0761750046887
58,0.0306010260391,0.0502254590601
59,0.0308880328682,0.0462086566315
60,0.0315600946107,0.054406268555
61,0.0309119193736,0.075680368299
62,0.0313142023476,0.0674722902264
63,0.0325081146575,0.0540605891278
64,0.0299251629284,0.0738347686308
65,0.0300201685858,0.0529547593676
66,0.030612993506,0.0630094226195
67,0.0291411299838,0.0807122347953
68,0.0300756775333,0.0700814305906
69,0.0303417487917,0.0709561841174
70,0.0292727177595,0.0510690176803
71,0.0298958976899,0.079088900483
72,0.0300585258665,0.0353055239023
73,0.0304632129944,0.0571489355463
74,0.0294218084725,0.0733343215614
75,0.0294042287834,0.0799996768792
76,0.0285783995569,0.0475983889113
77,0.02853112833,0.0676917136453
78,0.0271791791537,0.0764769837434
79,0.0283209153593,0.0521853690124
80,0.0300700292798,0.0613735309026
81,0.0295445947299,0.0858976275936
82,0.0294313604626,0.0699543389344
83,0.0297347125025,0.0764114586883
84,0.0279589237335,0.0710001870522
85,0.0291583810166,0.0609781165419
86,0.0267511146248,0.0658623554082
87,0.0270174568297,0.0626570168986
88,0.0295025450395,0.05729144347
89,0.0271119450178,0.0922125359463
90,0.0270293281902,0.0776103680462
91,0.0264714907731,0.0607262704696
92,0.0263609806239,0.0475573333412
93,0.0263184990605,0.0856932636688
94,0.0265359469821,0.0712483996616
95,0.0264758506764,0.0645892809591
96,0.026627671485,0.0537026514536
97,0.0280776956169,0.0968915734811
98,0.0247703461634,0.0916654020617
99,0.028901088779,0.0894986413413
100,0.0278527792159,0.0729681450464
101,0.0284645942706,0.0760002799176
102,0.0273325654861,0.0938486547409
103,0.0289771976802,0.0747794565212
104,0.0293598644773,0.0719640455974
105,0.0288776157211,0.0641561086168
106,0.0252784343709,0.0611093025375
107,0.0245137483619,0.0834124971574
108,0.0262383150874,0.089459001676
109,0.0259008864256,0.0664567410983
110,0.0267160885245,0.0871934238785
111,0.0266739748169,0.0627970498947
112,0.0286362753511,0.0552109775351
113,0.0263711359507,0.0589740513893
114,0.0274195324044,0.0762947335667
115,0.026601501486,0.0741073324683
116,0.0250464703711,0.0741205410394
117,0.024183818679,0.0485923581557
118,0.0265619866956,0.084438130358
119,0.0250097834373,0.074976735795
120,0.0245878404648,0.0995000848379
121,0.0261740088433,0.0671582337225
122,0.0250694309203,0.111831949141
123,0.0246931910747,0.106587029069
124,0.0251598094077,0.0649137568705
125,0.0249492167436,0.0797034765557
126,0.025316620737,0.0712637685575
127,0.0251648766133,0.0609661531919
128,0.0249220920044,0.074861812635
129,0.0239881622173,0.10358787106
130,0.0249675321143,0.0774382677025
131,0.0235521335478,0.0638714424494
132,0.0234255475956,0.063953575427
133,0.0251144762469,0.0598231406233
134,0.0247846511128,0.0529939102238
135,0.0231753760882,0.0593264041141
136,0.0258009408894,0.0767051437751
137,0.026177805684,0.0640599590983
138,0.0245500546541,0.0805542144338
139,0.0232671972994,0.0851410682331
140,0.0249025716525,0.0745045489473
141,0.0235719727543,0.0676546313372
142,0.0236603564837,0.107938990286
143,0.0280281187111,0.0795283663014
144,0.0236018824849,0.0670679652871
145,0.0242936374081,0.0722133443135
146,0.0253959622716,0.0960982960134
147,0.0262206898051,0.0824242108367
148,0.0266768101209,0.0676605393168
149,0.0255565614799,0.102878871519
