epoch,loss,val_loss
0,1337.02267151,365.852628033
1,236.968703204,355.784322654
2,189.793146391,226.655312357
3,238.116545785,93.4521865068
4,240.740426589,88.4048277348
5,219.268078743,109.997602659
6,206.028709854,107.739891977
7,208.099372869,144.245656211
8,179.356860167,149.393915613
9,152.241171193,113.298844763
10,136.035831505,64.9570545786
11,131.4398789,124.44603975
12,128.986284625,89.7809433569
13,139.786190945,163.274611342
14,124.579028561,72.8986593148
15,116.450548593,222.477454439
16,112.086141587,102.031256139
17,119.158464671,118.750901639
18,108.767913904,88.6793316606
19,108.506169909,94.0924482819
20,106.514130101,84.7082174959
21,103.347398429,60.485977296
22,102.832286113,123.724076596
23,100.728404513,66.2208908157
24,110.982764565,104.780685898
25,104.130381395,72.5330556886
26,97.7333968279,73.1402583168
27,122.483236319,63.2521662871
28,108.140883312,89.5862595006
29,100.586239156,142.731038918
30,98.5778366034,69.9299493826
31,103.308026572,120.525070479
32,108.280496035,95.4992288831
33,100.324267592,104.962808111
34,100.236748036,78.8832113026
35,92.0274866965,116.805260459
36,95.6877422513,82.1035447509
37,93.8202949603,113.222140807
38,92.0840109705,136.353845263
39,94.9572116216,60.7123531663
40,91.6665064961,75.2668495085
41,95.3513230218,104.132147395
42,93.6054368212,97.3612979938
43,90.4344857811,73.260392017
44,89.5341964521,86.0221052527
45,91.3984081015,110.989701712
46,96.9907130417,78.7099212088
47,89.5248146128,60.7774058802
48,88.6962255244,63.9800924414
49,86.3346721411,88.3802052199
50,87.6421022713,67.6279415908
51,85.7791813287,88.4417653239
52,86.7163162135,58.2010517248
53,86.4202582497,79.6124332961
54,87.5528416852,55.0174710182
55,85.481828055,71.648847877
56,84.8391804676,101.125563979
57,88.6474725355,74.7908556844
58,87.7980047792,83.8070671732
59,89.1316156855,76.4448392869
60,85.3930514334,74.0739305314
61,83.7561516963,85.7381326019
62,85.8204657867,119.270676947
63,83.4058269878,106.595727055
64,91.1239014613,66.5823373248
65,86.8490435279,58.6597300755
66,94.1995968513,63.4885742321
67,87.1650982315,135.95243458
68,87.2224430474,66.8968631932
69,84.4664739592,115.755535845
70,89.0707222503,81.723072847
71,89.0508817487,67.8976479193
72,85.099386438,53.5415055086
73,85.7080612378,93.488878948
74,84.6478202208,86.101403457
75,81.9076277567,53.029545848
76,85.4038031698,83.1214859055
77,83.4958940993,84.4797048819
78,86.480598766,102.548860155
79,86.8704762617,166.658950964
80,84.6778290846,119.199288453
81,83.0939343133,55.421340154
82,81.9097460959,117.119764858
83,82.4203091873,80.8206714401
84,89.568574524,89.8517788505
85,81.9837569969,83.8530239886
86,83.0916435201,79.9366436261
87,100.247880311,96.6070405451
88,82.5343132662,79.5325945921
89,91.1787165337,115.719792908
90,82.9243072133,74.3716953671
91,86.5846175467,65.7391247262
92,90.6452219814,98.5908563476
93,81.6799870823,97.4698962242
94,85.3448931345,68.8452415453
95,84.6142603158,80.7659020603
96,80.8761771386,107.788762937
97,87.9904205247,65.1520740711
98,82.8005949506,57.5046687051
99,82.0624597045,146.132986675
